MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
2:Ins:R:3	0.0002801974450057134	0.0004459325474200736	0.0004715481765550814	0.0005026364592082792	0.0004758903868836352	0.0006148954594419156	0.0004885676039794013	0.0013785031929275011	0.0013554207493502095	0.0011562739079615655	0.000408657824073685	0.0006131884200136013	0.0007125789508833874
2:Ins:R:4	0.0005346707523669989	0.0008284184320033823	0.0010735715813713436	0.0014248731761410491	0.0007642926355635725	0.00121070402896589	0.0008940450556422467	0.002118683899380227	0.0017593442944832322	0.0015846139400792535	0.0007410450564465267	0.001432590029629435	0.0013272532059643081
2:Ins:R:5	0.024895810962874364	0.01901565552152437	0.024474796880035923	0.02941725059354186	0.028009614916520355	0.028902701489954784	0.034404909963883325	0.06780128333968846	0.05004811219681214	0.054777894755062805	0.020566103761836273	0.035205138942326686	0.029349089925151516
3:Ins:R:0	0.0008406783054095877	0.0009425015954130441	0.0010815221421245308	0.0015161691549743	0.0010615761399043113	0.0015670422474606835	0.0014255189180285442	0.0025527126154927323	0.0020372056660968143	0.0026041465610449686	0.0010772215537348015	0.001478336685261501	0.0016044131222691797
3:Ins:R:1	0.0008949732285405476	0.0017812354547261588	0.001739567603021845	0.0015728538307125384	0.001309684701931874	0.002185453081534552	0.002047378186296416	0.0038210777434219113	0.004717910341702211	0.0037116747595158177	0.00163826094121938	0.00228371836665114	0.0022666010102791343
3:Ins:R:2	0.00011622311319833608	0.00034490223091044757	0.0002145551088494137	0.00025838833081922365	0.00019234635585510044	0.0001931422408558252	0.0001847904498096932	0.0005058499868241044	0.0005749469706585607	0.0005071923538102457	0.0003010625493853509	0.00033340047406328426	0.00037846528874915954
3:Ins:R:3	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
3:Ins:R:4	1.873436315347469e-05	6.805814308886483e-05	1.620921542784548e-05	2.6270654497663125e-05	2.227310484390667e-05	3.4827228622371946e-05	2.050323614778387e-05	1.6745775488679318e-05	0.00011013770586201058	4.259672289030503e-05	7.367619989401424e-05	1.5439167882531528e-05	8.529914564860395e-05
3:Ins:R:5	0.0002100914254831953	0.0004964531241549674	0.000419762030319904	0.0004528077551299601	0.0003237106689209034	0.000354054824467007	0.0002812424357360973	0.0006237744139048898	0.0012078199988423003	0.000922371118591453	0.0004582963223509173	0.0005652200564585297	0.000626581483064494
4:Ins:R:0	0.0006944926361764578	0.0006884323569700697	0.001029158492159128	0.0018176170244455529	0.000929147459069873	0.0012825842118841496	0.0011721980045005145	0.005330070844051505	0.001954088023814024	0.002656930621067444	0.0006674348203336695	0.0017490016540560908	0.0013583588509021292
4:Ins:R:1	0.0014006446245855453	0.002051740399578744	0.0019516288302810162	0.0025703763800517	0.001521479090312703	0.0034936098858993556	0.003406610853430503	0.0053712556338903926	0.005254286379341202	0.004736349552225493	0.002159232874169084	0.0031158676208441665	0.0028476472588727605
4:Ins:R:2	6.660146016561173e-05	8.994299048789594e-05	0.0001601856024633546	0.00016685423539209454	8.876661351606446e-05	0.00013921323524332407	0.00011857517256259913	0.0003214339019649094	0.00020199833170306432	0.0002780366060240027	7.919869364583543e-05	0.00018989072269466302	0.0001642330034100173
4:Ins:R:3	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
4:Ins:R:4	4.116669411736812e-05	0.00011193898455825521	0.00011981753846379244	0.00019778124411372116	8.708403341333149e-05	8.927949225154241e-05	4.752222104670767e-05	0.00032595793665152797	0.0004323036869092914	0.0004620464140628839	8.450471075472142e-05	0.00011773886143901789	0.00021583976083215425
4:Ins:R:5	0.00020232996079661618	0.0003100739208226949	0.00020740958538288543	0.0003058886746356361	0.0002426650933950874	0.00035087838865765554	0.00028727936152112276	0.0009340673584451118	0.0005272845603165106	0.000604012857254854	0.0003162594659970419	0.00047876808083866396	0.0003997788286923213
5:Ins:R:0	0.0011765556175373391	0.0022175457004828428	0.0023494209352565368	0.002339512067655573	0.0016321700956068083	0.0023636029381695696	0.001966363114433249	0.008182724686741968	0.006002928440086508	0.005163952941841087	0.0016779395522813923	0.002963540790998907	0.002985435979542049
5:Ins:R:1	0.001537362902218492	0.0037441746869341197	0.00399474776205421	0.00424974529325196	0.0027593487435924697	0.0030564622583713623	0.00269168189116258	0.009773893038228215	0.013043762098637599	0.010190937592407032	0.0029383804578411955	0.004671262192902345	0.006161711171564327
5:Ins:R:2	2.345895715957154e-05	0.0001172609986380104	0.00010177236541683176	8.940934013026107e-05	4.8459725684942975e-05	6.75103869703707e-05	4.843733079486961e-05	0.00011941353685977498	0.0003018190756661575	0.00019172089298706582	5.869926464570906e-05	9.057616538424593e-05	0.00016953096015597137
5:Ins:R:3	1.386606124399509e-05	5.20107372073007e-05	3.323280268895762e-05	5.24440955643401e-05	2.3072684334338873e-05	4.2408979563494085e-05	2.3786094888754425e-05	5.148674896112967e-05	0.00015466963789121247	0.00010316188174272984	3.501498268244618e-05	5.2497428259230605e-05	6.751272628341461e-05
5:Ins:R:4	3.1658357881113505e-05	9.0690098007398e-05	9.6440758155311e-05	5.2373341912192354e-05	6.479438988454096e-05	5.4890990788386025e-05	4.76963783511071e-05	0.0003057691450567495	0.0002901430347283482	0.00021437012453056874	5.1010094920163134e-05	0.00010487697905409462	0.00011673983898039015
5:Ins:R:5	2.188340943029267e-05	3.462150316241937e-05	3.149046895148259e-05	4.121070109677425e-05	3.225327514471901e-05	3.148802529570892e-05	4.515929016679096e-05	7.867021463635199e-05	0.0001343294988367112	0.0001063801106667334	2.9821340568840952e-05	5.488711122697842e-05	7.066675619159352e-05
2:Del:M:1	0.0022553976971038613	0.004946789780530431	0.0051951765846571475	0.0065814338255121545	0.0042068965357676315	0.00500249412045288	0.0030093261040186007	0.014301399733437208	0.013841890177795252	0.011006392935722533	0.004072043883906104	0.005933571002307845	0.0063861735823706215
3:Del:M:1	0.0084152188642706	0.010986146372552371	0.01633146601764422	0.018738530921820297	0.00876327367330514	0.0099233183102656	0.00909984137145324	0.015269023982033492	0.01715669947186734	0.014928229859163174	0.011061765169718931	0.014689230105696179	0.01321019152674576
3:Del:M:2	0.001561271540863931	0.003325202237849575	0.0035967516535484368	0.005108664362058048	0.001974397664897726	0.0027163355071804355	0.0028465394900214105	0.00348158068145176	0.005697195708402841	0.0041578850589451405	0.003356046029765091	0.003984114128430048	0.004216822110759058
4:Del:M:1	0.0012974552946038633	0.004447790442539542	0.0023370584647745647	0.0025650438094816995	0.001878822275939041	0.002796666364459807	0.002320215738916288	0.0030203664602076012	0.00687982040960048	0.005291629216476197	0.003815935394829312	0.00278865019924782	0.004813225702094595
4:Del:M:2	0.0019785708581245855	0.00267897102609186	0.0025740226630090114	0.0030630127158639796	0.0022139031317587113	0.002338954881721408	0.0025378475898177647	0.0042804415820967764	0.005555015980602872	0.004487646826426008	0.0023747192291656972	0.002687029306273869	0.003356334320814845
4:Del:M:3	0.00023441569961421156	0.0006565975622584174	0.0004761826572629458	0.0004414841266353336	0.0003173775299410847	0.0005885698799649815	0.00043849223944770647	0.0007287162474044008	0.0013106438527188441	0.0007910999488994595	0.0005668177629030128	0.0006781167691063008	0.000785223903216197
5:Del:M:1	0.003107471034694775	0.008167386360384159	0.006546172804891899	0.007114617266276486	0.005537572473700065	0.008020006366257985	0.005896211439375095	0.017450391312720845	0.020459774578992607	0.016755493527341285	0.007589354424520942	0.008154816007782766	0.01031579160325593
5:Del:M:2	0.0014057904189336795	0.00232550190154094	0.00257447718277724	0.0034753805371529494	0.0023704881597452145	0.002754519492498181	0.0026377841609092033	0.007194604212400263	0.0065476501793570235	0.006525391398151246	0.0024970630830235	0.003063432521679597	0.003472152221492789
5:Del:M:3	0.0005599208568209651	0.0011573086275486048	0.0009288769512872693	0.0011782790809270526	0.0009698497821449332	0.0012428926378174926	0.0008973122835284636	0.0018699031392192826	0.0021606192866514204	0.0022376556303511856	0.0009195049259489092	0.0013300934885249155	0.0014376680874301324
5:Del:M:4	0.00017722286935974556	0.00020661634786063322	0.00023326211592939445	0.0002963909006157149	0.00021726336198456682	0.0002402791992731349	0.0002378177716963455	0.000566901452769542	0.0003709574707633665	0.0003839694610313831	0.00020275947569525866	0.00033312056074236195	0.00034443395324458705
5:Del:M:5	0.00012583991384286644	0.00037602930081340094	0.00021128912547819855	0.0002532300677008845	0.00015864594266100542	0.0002541140495141409	0.00016666418979197542	0.00032879122714045623	0.0007391910880482177	0.0003599727409343534	0.0002826549651357784	0.00024033040422994316	0.000365863126478403
