MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
5:Ins:R:0	0.0005317201617060563	0.0022197685994294	0.001020728815895406	0.00178682216527424	0.0025009220186218177	0.009703825841288293	0.005638529613030474	0.001978211594149568	0.0033339865660087114
5:Ins:R:1	0.0009784621705000165	0.003274646648452284	0.0018881362822350495	0.0031262831643841874	0.003269902890607228	0.016371269527243156	0.010923360505625656	0.00320125738166187	0.005400028068981706
5:Ins:R:2	1.9053423134274318e-05	0.00012508376955249514	9.081323858295772e-05	7.774886555136909e-05	4.874654853802729e-05	0.00011502421162762988	0.0002277248712160953	6.52538462244813e-05	0.00014464603944042183
5:Ins:R:3	2.1800604338888203e-05	4.085649304411234e-05	4.407327181128829e-05	3.529551681723519e-05	4.360101430045595e-05	7.690147519580165e-05	0.00016672378062118021	4.062076205382405e-05	7.868864735762033e-05
5:Ins:R:4	1.7915335171431598e-05	7.200176954937006e-05	1.6773344483186216e-05	2.185735347888272e-05	3.198576621488272e-05	0.000721009495364997	0.00010076926750916799	5.200888606389366e-05	0.00010505966543953222
5:Ins:R:5	1.111068810928568e-05	5.308254528207879e-05	1.3368180313048306e-05	4.1449708740808306e-05	5.060734719500867e-05	5.9709649427276496e-05	0.00013925573307144634	5.1899766316472496e-05	6.764989285478841e-05
2:Del:M:1	0.0013688615320586583	0.005263369207691915	0.002351162440455395	0.0037641957758801315	0.004755044844848687	0.0159334273949237	0.013422335104550653	0.004555261420727865	0.007751906988820951
3:Del:M:1	0.008037738625519337	0.011224179134665956	0.01752522691758419	0.009460796205397491	0.009448531526965134	0.008561399597410705	0.013440129727346314	0.011316869225483925	0.014218946508924347
3:Del:M:2	0.0010198536578199212	0.0034106915808824875	0.0038222549264920213	0.0034398773390531333	0.002690301003332426	0.0022686415873776427	0.0051679104696834505	0.002851359142146514	0.0044196992805246695
4:Del:M:1	0.000763442226530536	0.004519915225872828	0.0014923349726431198	0.0039007470588177293	0.002729580923888037	0.003092117930041579	0.005751364316776778	0.003073714576192631	0.004577017282419502
4:Del:M:2	0.0019449236608818157	0.002245738315166207	0.0019318521586514867	0.0023839784735681714	0.002666475376191484	0.004051852503872158	0.00488926331916268	0.0023087331940125693	0.0028153698615314333
4:Del:M:3	0.0001220881810780391	0.0007622444102355458	0.0003439448406953051	0.0005698224335423881	0.0004913654498256677	0.0009637628135755261	0.00089278985359883	0.0005079645259207236	0.0008333529721486961
5:Del:M:1	0.001612900700828312	0.008906001458418128	0.0032330170962621076	0.0078005810058097685	0.008028645174894062	0.022343033510435668	0.018617047756248197	0.006656846021726647	0.011712557625163222
5:Del:M:2	0.0006234820258395746	0.0027661792581628363	0.001176606238249764	0.0028839279537436853	0.0035537805717507118	0.006490329990140411	0.008600634895492483	0.002769607677336101	0.004023313485300284
5:Del:M:3	0.000275491399235295	0.0013660698763826508	0.000578202519722121	0.001317639734551038	0.001184946353846842	0.0016019066166584478	0.0025199804583926396	0.0010837762906487003	0.00165324295658592
5:Del:M:4	5.2117757234030846e-05	0.0002244097575611258	0.00010158126210561406	0.0002782687168204433	0.00034930581869388846	0.00031058284261299994	0.0007783809620237474	0.00025520359790464053	0.00036750927626782705
5:Del:M:5	3.030015691224608e-05	0.0003122544418129251	0.0001490734713450791	0.00030369003592343167	0.00022490794391914575	0.00029811223558243036	0.0005366364137685955	0.0002720773597017437	0.00038630053244534786
